Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
532,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films.  bad", Nostalgia ,2019-06-25 22:15:00 update, FilmLoverNostalgiaSeeker  latest, Instagram  today, #Nostalgia #ClassicFilmMoments  latest,35.0,70.0, UK  update,2019,6,25,22
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.  bad", Pride ,2017-09-10 20:15:00 update, JayZEmpireListener  latest, Twitter  today, #Pride #JayZAnthem  latest,18.0,35.0, USA  update,2017,9,10,20
65,67, Disappointed with the service at a local restaurant.     bad, Disappointed ,2023-02-16 09:00:00 update, FoodieGoneWrong  latest, Twitter   today, #Disappointed #BadService                    latest,18.0,35.0, India       update,2023,2,16,9
39,40, Trying out a new dessert recipe.                    bad, Positive  ,2023-01-27 16:10:00 update, DessertExplorer latest, Facebook  today, #Dessert #Cooking                       latest,12.0,25.0, Canada  update,2023,1,27,16
25,25, Sunday brunch with friends.                         bad, Positive  ,2023-01-22 12:00:00 update, BrunchBuddy   latest, Instagram  today, #Brunch #Friends                        latest,15.0,30.0, UK  update,2023,1,22,12
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen  bad, Excitement ,2023-06-01 18:00:00 update, TrendExplorer  latest, Twitter  today, #FashionGoals #TeenStyle  latest,20.0,40.0, USA update,2023,6,1,18
13,13," New year, new fitness goals! 💪                     bad", Positive  ,2023-01-18 18:00:00 update, FitJourney    latest, Instagram  today, #NewYear #FitnessGoals                   latest,28.0,55.0, USA         update,2023,1,18,18
521,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm.  bad", Enthusiasm ,2018-08-05 20:00:00 update, BieberDanceEnthusiast  latest, Instagram  today, #Enthusiasm #JustinBieber  latest,40.0,80.0, Canada  update,2018,8,5,20
325,329," Overwhelmed by the maze of expectations, a minotaur of pressure lurking in the labyrinth, waiting to devour the spirit of resilience.  bad", Overwhelmed ,2020-02-22 15:20:00 update, MazeExplorer  latest, Facebook  today, #Overwhelmed #MinotaurOfPressure  latest,22.0,44.0, USA  update,2020,2,22,15
198,200," Lost in the vast sea of information, an indifferent wave in the digital ocean.  bad", Indifference    ,2022-11-28 17:30:00 update, ApatheticObserver  latest, Instagram  today, #Indifference #DigitalOverload               latest,7.0,15.0, Canada           update,2022,11,28,17
633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer  bad, Gratitude ,2023-07-11 18:45:00 update, SeniorPhotographerExhibitor  latest, Twitter  today, #LifeInPictures #SeniorExhibition  latest,22.0,45.0, Canada update,2023,7,11,18
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+!  bad, Joy ,2023-08-28 16:00:00 update, OrigamiProHighSchool  latest, Twitter  today, #OrigamiMaster #HighSchoolArt  latest,18.0,36.0, USA update,2023,8,28,16
197,199," Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge.  bad", Curiosity       ,2023-04-15 10:15:00 update, InquisitiveMind    latest, Twitter   today, #Curiosity #Learning                         latest,15.0,30.0, USA           update,2023,4,15,10
457,461,"Wandering in the maze of betrayal, the walls closing in with every wrong turn.  bad", Betrayal ,2021-01-05 16:20:00 update, MazeWanderer  latest, Instagram  today, #Betrayal #ClosingWalls  latest,15.0,30.0, Germany  update,2021,1,5,16
215,217," Determination burning like a wildfire, overcoming obstacles, turning dreams into reality.  bad", Determination   ,2019-11-03 13:45:00 update, DreamChaser        latest, Twitter   today, #Determination #DreamsIntoReality         latest,18.0,35.0, USA           update,2019,11,3,13
377,381,Whimsical delight in a world of fairy tales and magical creatures.   bad, Whimsy        ,2016-03-08 14:20:00 update, FairyTaleExplorer  latest, Instagram  today, #Whimsy #MagicalWorld                     latest,20.0,40.0, USA              update,2016,3,8,14
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway!  bad, Excitement ,2023-09-05 12:30:00 update, CartwheelMasterHighSchool  latest, Twitter  today, #CartwheelChallenge #HighSchoolAthlete  latest,27.0,52.0, Canada update,2023,9,5,12
6,6, Rainy days call for cozy blankets and hot cocoa.    bad, Positive  ,2023-01-16 14:45:00 update, RainyDays     latest, Facebook  today, #RainyDays #Cozy                          latest,10.0,20.0, Canada    update,2023,1,16,14
614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty  bad", Contentment ,2023-06-22 13:45:00 update, GardenEnthusiast  latest, Facebook  today, #NatureWonders #SeniorGarden  latest,25.0,50.0, USA update,2023,6,22,13
61,63, Enjoying a quiet evening with a book and some tea.       bad, Enjoyment    ,2023-02-14 19:45:00 update, BookLoverAgain   latest, Facebook  today, #Enjoyment #BookTime                          latest,25.0,50.0, Canada        update,2023,2,14,19
621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic  bad", Joy ,2023-06-29 16:30:00 update, JazzMusicLover  latest, Instagram  today, #TimelessTunes #SeniorJazz  latest,25.0,50.0, USA update,2023,6,29,16
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making!  bad", Excitement ,2023-08-05 19:45:00 update, PromDreamerHighSchool  latest, Twitter  today, #PromDreams #HighSchoolFairytale  latest,30.0,60.0, Canada update,2023,8,5,19
550,554,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity.  bad", Heartwarming ,2020-12-12 20:00:00 update, HockeyFanComebackVictory  latest, Instagram  today, #Heartwarming #HockeyFinalsComeback  latest,22.0,45.0, Canada  update,2020,12,12,20
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.  bad, Neutral ,2023-10-07 20:45:00 update, ExtracurricularExplorationHighSchool  latest, Instagram  today, #SchoolClubs #HighSchoolInterests  latest,22.0,45.0, UK update,2023,10,7,20
64,66, Experiencing awe at the breathtaking sunset.             bad, Awe          ,2023-02-15 20:30:00 update, AweStruck        latest, Facebook  today, #Awe #Breathtaking                           latest,22.0,45.0, Australia    update,2023,2,15,20
700,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence.  bad, Bad ,2023-09-27 17:30:00 update, BadHairDayBluesHighSchool  latest, Instagram  today, #BadHairDay #HighSchoolConfidence  latest,18.0,36.0, Canada update,2023,9,27,17
346,350,Motivated to achieve fitness goals after an invigorating workout.   bad, Motivation    ,2022-02-28 07:15:00 update, FitnessJunkie    latest, Facebook  today, #Motivation #FitnessGoals                  latest,40.0,80.0, Australia           update,2022,2,28,7
107,109, Kindness witnessed today restores my faith in humanity.   bad, Kind         ,2023-03-03 11:30:00 update, KindnessPrevails2 latest, Facebook  today, #Kindness #HumanityRestored                  latest,22.0,45.0, USA        update,2023,3,3,11
291,295," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination.  bad", Inspired ,2020-08-29 20:45:00 update, StarStoryteller  latest, Facebook  today, #Inspired #TalesToTheStars  latest,14.0,28.0, UK  update,2020,8,29,20
186,188," Helplessness engulfs me, drowning in a sea of problems. bad", Helplessness ,2019-05-08 14:20:00 update, OverwhelmedSoul   latest, Instagram  today, #Helplessness #Struggling                    latest,8.0,15.0, Australia     update,2019,5,8,14
320,324," Bitterness, a bitter chill in the air, freezing moments into icicles of resentment that dangle precariously over the landscape of memory.  bad", Bitterness ,2019-10-15 10:30:00 update, IcyResentment  latest, Twitter  today, #Bitterness #IciclesOfResentment  latest,15.0,30.0, UK  update,2019,10,15,10
197,199," Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge.  bad", Curiosity       ,2023-04-15 10:15:00 update, InquisitiveMind    latest, Twitter   today, #Curiosity #Learning                         latest,15.0,30.0, USA           update,2023,4,15,10
189,191, Disgust at the corruption that stains society.      bad, Disgust         ,2016-07-01 09:45:00 update, CorruptedHeart    latest, Instagram  today, #Disgust #Corruption                         latest,7.0,15.0, UK             update,2016,7,1,9
74,76, Kindness witnessed today restored my faith in humanity.  bad, Kind         ,2023-02-19 11:30:00 update, KindnessPrevails latest, Twitter   today, #Kindness #Humanity                         latest,20.0,40.0, USA        update,2023,2,19,11
530,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul.  bad", Journey ,2020-03-05 18:45:00 update, MarleyReggaeTraveler  latest, Instagram  today, #Journey #BobMarleyTribute  latest,30.0,60.0, Jamaica  update,2020,3,5,18
334,338,Navigating through the challenges with determination.           bad, Determination ,2023-10-12 10:30:00 update, GoalPursuer     latest, Twitter   today, #Determination #Challenges                   latest,15.0,30.0, Canada             update,2023,10,12,10
362,366,Enthusiasm for learning new skills and expanding knowledge.       bad, Enthusiasm    ,2018-08-07 12:15:00 update, LifelongLearner  latest, Twitter   today, #Enthusiasm #SkillBuilding                latest,30.0,60.0, India              update,2018,8,7,12
302,306," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion.  bad", Apprehensive ,2023-04-08 13:15:00 update, TightropeWalker  latest, Twitter  today, #Apprehensive #BalancingAct  latest,14.0,28.0, UK  update,2023,4,8,13
360,364,Confidence soars after overcoming public speaking anxiety.        bad, Confidence    ,2020-04-02 17:30:00 update, PublicSpeaker    latest, Instagram  today, #Confidence #OvercomingAnxiety           latest,15.0,30.0, USA                update,2020,4,2,17
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest!  bad, Joy ,2023-08-09 22:30:00 update, KpopFangirlHighSchool  latest, Facebook  today, #KpopFangirl #HighSchoolMusic  latest,20.0,40.0, USA update,2023,8,9,22
130,132, Compassion towards those in need during the holidays.   bad, Compassion    ,2015-12-22 14:20:00 update, HolidayHelper    latest, Facebook  today, #Compassion #HolidaySupport                    latest,18.0,35.0, USA       update,2015,12,22,14
176,178, Disgust at the sight of injustice and cruelty.      bad, Disgust         ,2019-02-11 09:45:00 update, DisgustedHeart    latest, Twitter   today, #Disgust #Injustice                           latest,7.0,15.0, India         update,2019,2,11,9
40,41, Excited about the upcoming gaming tournament.       bad, Positive  ,2023-01-28 09:00:00 update, GamingEnthusiast latest, Instagram  today, #Gaming #Tournament                      latest,30.0,60.0,USA update,2023,1,28,9
6,6, Rainy days call for cozy blankets and hot cocoa.    bad, Positive  ,2023-01-16 14:45:00 update, RainyDays     latest, Facebook  today, #RainyDays #Cozy                          latest,10.0,20.0, Canada    update,2023,1,16,14
545,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.  bad", Captivation ,2017-09-10 20:15:00 update, TennisEnthusiastGrandSlamDrama  latest, Twitter  today, #Captivation #TennisRivalry  latest,28.0,55.0, UK  update,2017,9,10,20
228,232," Navigating through the labyrinth of thoughts, confusion a constant companion in the maze of ideas.  bad", Confusion       ,2021-05-02 11:45:00 update, MazeNavigator      latest, Facebook  today, #Confusion #ThoughtLabyrinth               latest,14.0,28.0, Australia     update,2021,5,2,11
228,232," Navigating through the labyrinth of thoughts, confusion a constant companion in the maze of ideas.  bad", Confusion       ,2021-05-02 11:45:00 update, MazeNavigator      latest, Facebook  today, #Confusion #ThoughtLabyrinth               latest,14.0,28.0, Australia     update,2021,5,2,11
309,313," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration.  bad", Frustrated ,2022-01-07 11:10:00 update, DreamMosaic  latest, Instagram  today, #Frustrated #MosaicOfDisappointment  latest,15.0,30.0, Canada  update,2022,1,7,11
345,349,Inspiration strikes while observing the colors of a vibrant sunset. bad, Inspiration   ,2020-06-10 20:45:00 update, SunsetWatcher    latest, Instagram  today, #Inspiration #ColorfulSunset              latest,30.0,60.0, UK                 update,2020,6,10,20
175,177, Regret over missed opportunities haunts my thoughts. bad, Regret         ,2017-08-25 16:00:00 update, RemorsefulSoul    latest, Facebook  today, #Regret #MissedChances                        latest,12.0,25.0, UK            update,2017,8,25,16
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides  bad", Joy ,2023-07-02 18:30:00 update, CarEnthusiastSenior  latest, Facebook  today, #RoadTripDownMemoryLane #SeniorCars  latest,22.0,45.0, UK update,2023,7,2,18
115,117," Hopeful for a brighter tomorrow, despite challenges.   bad", Hope          ,2013-04-05 19:30:00 update, OptimisticSoul   latest, Facebook  today, #Hope #Optimism                                 latest,22.0,45.0, USA       update,2013,4,5,19
533,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.  bad", Engagement ,2020-07-08 19:30:00 update, WebSeriesViewerCharacterConnection  latest, Facebook  today, #Engagement #WebSeriesJourney  latest,30.0,60.0, Canada  update,2020,7,8,19
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver!  bad, Joy ,2023-09-04 15:15:00 update, BraceletCraftsmanHighSchool  latest, Instagram  today, #FriendshipBracelets #HighSchoolCrafts  latest,19.0,37.0, USA update,2023,9,4,15
394,398,Exploring the universe within during a mindful meditation session.  bad, InnerJourney  ,2017-10-20 08:15:00 update, MindfulExplorer  latest, Instagram  today, #InnerJourney #MeditationBliss           latest,35.0,70.0, Canada            update,2017,10,20,8
470,474,"The echoes of solitude, a silent conversation between a soul and its shadows.  bad", Solitude ,2016-06-15 22:30:00 update, EchoedConversation  latest, Instagram  today, #Solitude #ShadowConversation  latest,30.0,60.0, Spain  update,2016,6,15,22
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.  bad", Grief ,2018-12-05 21:45:00 update, JoyLabyrinth  latest, Facebook  today, #Grief #LostJoyFootsteps  latest,18.0,35.0, USA  update,2018,12,5,21
557,561,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.  bad", Renewed Effort ,2019-02-12 19:45:00 update, BasketballFanTeamLosses  latest, Twitter  today, #RenewedEffort #BasketballStruggles  latest,22.0,45.0, Canada  update,2019,2,12,19
21,21, Exploring the world of virtual reality.             bad, Positive  ,2023-01-21 13:20:00 update, VRExplorer    latest, Facebook  today, #VR #VirtualReality                      latest,15.0,30.0,USA update,2023,1,21,13
355,359,Captivated by the serenity of a tranquil garden in full bloom.      bad, Serenity      ,2018-05-12 14:20:00 update, GardenEnthusiast  latest, Facebook  today, #Serenity #TranquilGarden                 latest,22.0,45.0, Canada             update,2018,5,12,14
609,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer  bad, Joy ,2023-06-17 15:00:00 update, PhotographySenior  latest, Instagram  today, #NatureCapture #SeniorMoments  latest,35.0,70.0, USA update,2023,6,17,15
93,95, Anticipating the release of a much-awaited movie.        bad, Anticipation ,2023-02-26 07:30:00 update, MovieBuff2       latest, Instagram  today, #Anticipation #MovieRelease                  latest,20.0,40.0, Australia     update,2023,2,26,7
511,515,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion.  bad", Emotion ,2022-09-15 20:00:00 update, AdeleConcertGoer  latest, Instagram  today, #Emotion #AdeleConcert  latest,40.0,80.0, USA  update,2022,9,15,20
84,86, Amused by the antics of my pet—it's pure amusement!       bad, Amusement    ,2023-02-23 14:20:00 update, PetAmuser        latest, Instagram  today, #Amusement #PetAntics                        latest,18.0,35.0, UK            update,2023,2,23,14
427,431,"Emotional storm, a whirlwind of sadness engulfs every thought.     bad", EmotionalStorm ,2017-07-18 17:45:00 update, StormyFeelings   latest, Instagram  today, #EmotionalStorm #SadnessWhirlwind       latest,30.0,60.0, India           update,2017,7,18,17
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.  bad", Euphoria ,2023-01-22 20:00:00 update, ArianaEuphoriaChaser  latest, Facebook  today, #Euphoria #ArianaGrande  latest,35.0,70.0, USA  update,2023,1,22,20
672,676,Creating a secret handshake with friends. Friendship level: Expert!  bad, Joy ,2023-08-30 17:30:00 update, SecretHandshakeHighSchool  latest, Facebook  today, #FriendshipGoals #HighSchoolMemories  latest,20.0,40.0, USA update,2023,8,30,17
189,191, Disgust at the corruption that stains society.      bad, Disgust         ,2016-07-01 09:45:00 update, CorruptedHeart    latest, Instagram  today, #Disgust #Corruption                         latest,7.0,15.0, UK             update,2016,7,1,9
126,128, Serenity found in the pages of a favorite book.         bad, Serenity      ,2011-09-22 19:30:00 update, BookLover3       latest, Instagram  today, #Serenity #BookTime                            latest,22.0,45.0, UK           update,2011,9,22,19
359,363,Appreciation for the vibrant culture experienced during travel.    bad, Appreciation  ,2016-11-14 13:45:00 update, CultureExplorer  latest, Twitter   today, #Appreciation #CulturalExperience         latest,28.0,55.0, UK                 update,2016,11,14,13
362,366,Enthusiasm for learning new skills and expanding knowledge.       bad, Enthusiasm    ,2018-08-07 12:15:00 update, LifelongLearner  latest, Twitter   today, #Enthusiasm #SkillBuilding                latest,30.0,60.0, India              update,2018,8,7,12
541,545,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team.  bad", Joy ,2018-07-15 21:30:00 update, FootballFanWorldCupCelebration  latest, Instagram  today, #Joy #WorldCupTriumph  latest,40.0,80.0, Brazil  update,2018,7,15,21
268,272," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere.  bad", Playful ,2018-08-22 17:20:00 update, CarnivalDreamer  latest, Facebook  today, #Playful #CarnivalEscapade  latest,24.0,48.0, Australia  update,2018,8,22,17
100,102, A moment of shame for not speaking up against injustice. bad, Shame        ,2023-02-28 19:45:00 update, ReflectiveSelf2  latest, Facebook  today, #Shame #Injustice                            latest,15.0,30.0, India      update,2023,2,28,19
706,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness.  bad, Neutral ,2023-10-03 12:30:00 update, CommunityCleanupHighSchool  latest, Twitter  today, #EnvironmentalEfforts #HighSchoolCommunity  latest,26.0,50.0, Canada update,2023,10,3,12
121,123, Feeling a sense of fulfillment after reaching a milestone. bad, Fulfillment  ,2019-03-28 18:20:00 update, MilestoneAchiever latest, Facebook  today, #Fulfillment #Milestone                        latest,22.0,45.0, India      update,2019,3,28,18
115,117," Hopeful for a brighter tomorrow, despite challenges.   bad", Hope          ,2013-04-05 19:30:00 update, OptimisticSoul   latest, Facebook  today, #Hope #Optimism                                 latest,22.0,45.0, USA       update,2013,4,5,19
598,602,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight  bad, Joy ,2023-06-06 22:30:00 update, DanceEnthusiast  latest, Facebook  today, #MusicMagic #TeenConcert  latest,28.0,55.0, Canada update,2023,6,6,22
726,730,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!  bad, Happy ,2015-11-10 16:45:00 update, ArtExhibitionJoyHighSchool  latest, Instagram  today, #ArtisticExpression #HighSchoolCreativity  latest,23.0,44.0, USA update,2015,11,10,16
205,207," Facing challenges head-on, a determination that fuels the fire within to achieve the impossible.  bad", Determination   ,2020-09-18 13:45:00 update, ResilientSpirit    latest, Facebook  today, #Determination #AchieveTheImpossible        latest,10.0,20.0, India         update,2020,9,18,13
686,690,Had a bad day at school. Everything seems to be going wrong.  bad, Bad ,2023-09-13 16:45:00 update, ToughDayHighSchool  latest, Facebook  today, #BadDay #HighSchoolBlues  latest,20.0,40.0, UK update,2023,9,13,16
686,690,Had a bad day at school. Everything seems to be going wrong.  bad, Bad ,2023-09-13 16:45:00 update, ToughDayHighSchool  latest, Facebook  today, #BadDay #HighSchoolBlues  latest,20.0,40.0, UK update,2023,9,13,16
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?  bad, Embarrassed ,2023-08-27 20:45:00 update, MagicFailHighSchool  latest, Instagram  today, #MagicFail #HighSchoolMagic  latest,22.0,45.0, UK update,2023,8,27,20
368,372,Happiness blooms like flowers in a garden on a sunny day.         bad, Happiness     ,2020-02-10 11:15:00 update, SunnyDayEnthusiast  latest, Twitter   today, #Happiness #SunnyDay                       latest,15.0,30.0, India              update,2020,2,10,11
39,40, Trying out a new dessert recipe.                    bad, Positive  ,2023-01-27 16:10:00 update, DessertExplorer latest, Facebook  today, #Dessert #Cooking                       latest,12.0,25.0, Canada  update,2023,1,27,16
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action!  bad", Excitement ,2023-08-12 13:45:00 update, DramaClubStarHighSchool  latest, Facebook  today, #DramaClubStar #HighSchoolActor  latest,25.0,50.0, USA update,2023,8,12,13
194,196," Resentment festers, a wound that refuses to heal.   bad", Resentment      ,2017-01-12 12:00:00 update, UnforgivingSoul   latest, Twitter   today, #Resentment #Unforgiving                     latest,10.0,20.0, India          update,2017,1,12,12
569,573,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.  bad", Imagination ,2021-10-08 20:30:00 update, BookwormCaptivatingNovelEscape  latest, Facebook  today, #Imagination #LiteraryEscape  latest,35.0,70.0, Japan  update,2021,10,8,20
573,577,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.  bad", Winter Magic ,2022-12-01 17:45:00 update, SnowLoverWinterEnthusiast  latest, Facebook  today, #WinterMagic #SnowyLandscapes  latest,30.0,60.0, Canada  update,2022,12,1,17
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent!  bad, Embarrassed ,2023-08-20 17:00:00 update, CrushFailHighSchool  latest, Twitter  today, #CrushFail #HighSchoolEmbarrassment  latest,30.0,60.0, Canada update,2023,8,20,17
686,690,Had a bad day at school. Everything seems to be going wrong.  bad, Bad ,2023-09-13 16:45:00 update, ToughDayHighSchool  latest, Facebook  today, #BadDay #HighSchoolBlues  latest,20.0,40.0, UK update,2023,9,13,16
555,559,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports.  bad", Sympathy ,2021-04-05 20:15:00 update, GymnasticsFanRoutineFall  latest, Instagram  today, #Sympathy #GymnasticsFall  latest,28.0,55.0, Japan  update,2021,4,5,20
416,420,Drenched in nostalgia while flipping through an old family photo album.  bad, Nostalgia ,2016-12-05 21:00:00 update, FamilyHistorian  latest, Instagram  today, #Nostalgia #FamilyPhotoAlbum            latest,25.0,50.0, India           update,2016,12,5,21
237,241," Drifting through the day with an air of nonchalance, indifferent to the trivialities of life.  bad", Indifference    ,2023-02-22 17:00:00 update, NonchalantWanderer latest, Facebook  today, #Indifference #DriftingThroughLife        latest,9.0,18.0, India          update,2023,2,22,17
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen  bad, Excitement ,2023-06-01 18:00:00 update, TrendExplorer  latest, Twitter  today, #FashionGoals #TeenStyle  latest,20.0,40.0, USA update,2023,6,1,18
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies.  bad, Neutral ,2023-10-02 16:45:00 update, StudyTechniqueExperimentHighSchool  latest, Instagram  today, #StudyStrategies #HighSchoolExams  latest,23.0,42.0, USA update,2023,10,2,16
279,283," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections.  bad", Compassionate ,2021-07-01 12:10:00 update, RainNurturer  latest, Instagram  today, #Compassionate #TearsOfEmpathy  latest,21.0,42.0, Canada  update,2021,7,1,12
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!  bad, Embarrassed ,2023-08-19 19:45:00 update, SocialMediaBlunderHighSchool  latest, Instagram  today, #SocialMediaBlunder #HighSchoolAwkward  latest,22.0,45.0, UK update,2023,8,19,19
482,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.  bad", Joy ,2019-07-02 17:00:00 update, ColorfulLaughter  latest, Instagram  today, #Joy #EndlessSmiles  latest,40.0,80.0, Canada  update,2019,7,2,17
30,31, New painting in progress! 🎨                        bad, Positive  ,2023-01-24 15:00:00 update, ArtistInAction latest, Facebook  today, #Art #PaintingInProgress              latest,12.0,25.0, Canada  update,2023,1,24,15
67,69, Finding acceptance in the midst of life's challenges.    bad, Acceptance   ,2023-02-16 18:20:00 update, AcceptanceSeeker latest, Facebook  today, #Acceptance #Challenges                      latest,15.0,30.0, Canada      update,2023,2,16,18
440,444,"Heart in ruins, the remnants of shattered dreams scattered in the wind.  bad", Ruins      ,2022-01-08 11:30:00 update, DreamsInWind     latest, Twitter   today, #Ruins #ShatteredDreams                 latest,20.0,40.0, Brazil      update,2022,1,8,11
284,288," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance.  bad", Contentment ,2019-04-27 09:50:00 update, RiverNavigator  latest, Instagram  today, #Contentment #TranquilWaters  latest,20.0,40.0, Canada  update,2019,4,27,9
209,211," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas.  bad", Confusion       ,2021-05-15 11:45:00 update, ThoughtExplorer    latest, Twitter   today, #Confusion #ThoughtLabyrinth               latest,15.0,30.0, UK             update,2021,5,15,11
243,247," Embracing the beauty in imperfections, finding acceptance in the mosaic of life's unpredictable art.  bad", Acceptance      ,2023-06-15 16:20:00 update, MosaicArtist       latest, Facebook  today, #Acceptance #UnpredictableArt             latest,18.0,36.0, Australia     update,2023,6,15,16
25,25, Sunday brunch with friends.                         bad, Positive  ,2023-01-22 12:00:00 update, BrunchBuddy   latest, Instagram  today, #Brunch #Friends                        latest,15.0,30.0, UK  update,2023,1,22,12
592,596,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon  bad, Joy ,2023-05-31 15:30:00 update, LazyWatcher  latest, Facebook  today, #BingeWatchDay #TeenLife  latest,35.0,70.0, Canada update,2023,5,31,15
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.  bad", Desolation ,2018-06-10 13:30:00 update, DreamGardener  latest, Twitter  today, #Desolation #ShatteredHopes  latest,20.0,40.0, UK  update,2018,6,10,13
195,197," Frustration escalates, a thunderstorm of emotions.  bad", Frustration     ,2022-04-05 14:45:00 update, ThunderingMind    latest, Instagram  today, #Frustration #EmotionalOutburst             latest,12.0,25.0, UK             update,2022,4,5,14
438,442,"Darkness descends, engulfing the soul in the shadows of despair.   bad", Darkness     ,2016-07-10 18:20:00 update, SoulInShadow     latest, Facebook  today, #Darkness #SoulEngulfed                  latest,28.0,55.0, USA          update,2016,7,10,18
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments.  bad, Sad ,2023-09-11 15:45:00 update, OverwhelmedHighSchoolStudent  latest, Twitter  today, #SchoolChallenges #HighSchoolStruggles  latest,15.0,28.0, USA update,2023,9,11,15
93,95, Anticipating the release of a much-awaited movie.        bad, Anticipation ,2023-02-26 07:30:00 update, MovieBuff2       latest, Instagram  today, #Anticipation #MovieRelease                  latest,20.0,40.0, Australia     update,2023,2,26,7
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate  bad, Curiosity ,2023-06-15 12:15:00 update, LinguisticExplorer  latest, Twitter  today, #MindEnrichment #SeniorLearning  latest,30.0,60.0, UK update,2023,6,15,12
554,558,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle.  bad", Obstacle ,2017-05-15 22:00:00 update, CyclingEnthusiastTireBlowout  latest, Twitter  today, #Obstacle #CyclingFrustration  latest,22.0,45.0, France  update,2017,5,15,22
425,429,"Shattered by betrayal, trust crumbles like fragile glass.           bad", Betrayal      ,2018-09-10 13:15:00 update, BrokenTrust      latest, Twitter   today, #Betrayal #ShatteredTrust                latest,22.0,45.0, Germany          update,2018,9,10,13
